,EventName,PreSalename,PreSalestartdate,PreSaleenddate,StartDatetime,StartLocaltime,StartLocalDate,StartTimezone,EventCategory,Genre,SubGenre,Family,PromoterName,MinPrice,MaxPrice,TicketInfo,CityName,StateName,PostalCode,Address,Longitude,Latitude,UpcomingMoreevent ,ticket0nTickeMaster,Venue,LineUp
391,Nashville Predators vs. Pittsburgh Penguins,Resale Onsale,2019-06-25T16:00:00Z,2019-12-28T01:00:00Z,2019-12-28T01:00:00Z,19:00:00,2019-12-27,America/Chicago,Sports,Hockey,NHL,False,NHL REGULAR SEASON,74.0,500.0,There is an 8 ticket limit for this event.,Nashville,Tennessee,37203,501 Broadway,-86.77857,36.159949,73,70,Bridgestone Arena Nashville Predators,Nashville Predators
392,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-05-23T03:00:00Z,20:00:00,2020-05-22,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
393,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-09-20T03:00:00Z,20:00:00,2020-09-19,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
396,Boston Bruins vs. Nashville Predators,Client Presales,2019-06-26T14:00:00Z,2019-06-26T18:00:00Z,2019-12-22T00:00:00Z,19:00:00,2019-12-21,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,109.0,999.0,There is an overall 8 ticket limit for this event.,Boston,Massachusetts,02114,100 Legends Way,-71.060724,42.365841,71,66,TD Garden,Boston Bruins
399,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-05-16T03:00:00Z,20:00:00,2020-05-15,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
400,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-12T03:00:00Z,20:00:00,2020-06-11,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
401,Washington Wizards vs. Miami Heat,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2020-03-08T23:00:00Z,19:00:00,2020-03-08,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,22.0,461.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
402,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-24T03:00:00Z,20:00:00,2020-04-23,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
403,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-27T21:00:00Z,14:00:00,2020-06-27,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
404,Atlanta Hawks vs. Washington Wizards,Resale Onsale,2019-08-12T19:00:00Z,2019-08-13T02:00:00Z,2020-03-20T23:30:00Z,19:30:00,2020-03-20,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,29.0,339.0,There is an 8 ticket limit.,Atlanta,Georgia,30303,One State Farm Drive,-84.394569,33.757796,78,70,State Farm Arena,Atlanta Hawks
405,Washington Wizards vs. Atlanta Hawks,Resale Presale,2019-08-16T13:30:00Z,2019-08-16T13:31:00Z,2020-03-07T00:00:00Z,19:00:00,2020-03-06,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,22.0,461.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,78,71,Capital One Arena,Washington Wizards
406,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-07-19T03:00:00Z,20:00:00,2020-07-18,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
407,Indiana Pacers v. Washington Wizards,Micro Buyers Presale,2019-09-25T18:00:00Z,2019-09-26T13:59:00Z,2019-11-07T00:00:00Z,19:00:00,2019-11-06,America/Indianapolis,Sports,Basketball,NBA,False,NBA REGULAR SEASON,9.0,675.0,There is an 8 ticket limit for this game.,Indianapolis,Indiana,46204,125 S. Pennsylvania St.,-86.155507,39.764064,78,71,Bankers Life Fieldhouse,Indiana Pacers
408,Sesame Street Live! Let's Party!,Preferred Presale,2019-06-04T14:00:00Z,2019-06-11T03:59:00Z,2019-11-16T15:00:00Z,10:00:00,2019-11-16,America/New_York,Arts & Theatre,Children's Theatre,Children's Theatre,False,FELD ENTERTAINMENT,25.0,70.0,There is an overall 8 ticket limit for this event.,Atlanta,Georgia,30339,2800 Cobb Galleria Parkway,-84.4583631,33.8844269,64,64,Cobb Energy Performing Arts Centre,Sesame Street Live! Let's Party!
409,Oklahoma City Thunder vs. Los Angeles Lakers,Resale Presale,2019-08-12T21:30:00Z,2019-09-26T04:59:00Z,2020-01-12T01:00:00Z,19:00:00,2020-01-11,America/Chicago,Sports,Basketball,NBA,False,NBA REGULAR SEASON,16.0,2052.0,There is an overall 10 ticket limit for this event.,Oklahoma City,Oklahoma,73102,100 West Reno,-97.514594,35.463391,77,68,Chesapeake Energy Arena,Oklahoma City Thunder
410,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-05-01T03:00:00Z,20:00:00,2020-04-30,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
411,Boston Bruins vs. Edmonton Oilers,Client Presales,2019-06-26T14:00:00Z,2019-06-26T18:00:00Z,2020-01-04T18:00:00Z,13:00:00,2020-01-04,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,149.0,999.0,There is an overall 8 ticket limit for this event.,Boston,Massachusetts,02114,100 Legends Way,-71.060724,42.365841,72,67,TD Garden,Boston Bruins
412,Boston Bruins vs. Arizona Coyotes,Client Presales,2019-06-26T14:00:00Z,2019-06-26T18:00:00Z,2020-02-08T20:00:00Z,15:00:00,2020-02-08,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,119.0,999.0,There is an overall 8 ticket limit for this event.,Boston,Massachusetts,02114,100 Legends Way,-71.060724,42.365841,71,66,TD Garden,Boston Bruins
413,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-23T03:00:00Z,20:00:00,2020-04-22,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
414,Hamilton (NY),Verified Fan Presale,2018-11-12T15:00:00Z,2018-11-13T04:59:00Z,2019-11-09T19:00:00Z,14:00:00,2019-11-09,America/New_York,Arts & Theatre,Theatre,Musical,False,NEDERLANDER PRODUCTIONS,199.0,235.0,There is an 8 ticket limit per order. Maximum aggregate ticket limit for performances 5/21/19 - 11/10/19 is 8 tickets.,New York,New York,10036,226 West 46th Street,-73.98676323,40.75920382,244,244,Richard Rodgers Theatre,Hamilton (NY)
415,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-06-28T20:00:00Z,13:00:00,2020-06-28,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
416,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-09-21T01:30:00Z,18:30:00,2020-09-20,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,475.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
417,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-07-26T03:00:00Z,20:00:00,2020-07-25,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,495.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
418,Sesame Street Live! Let's Party!,Preferred Presale,2019-06-04T14:00:00Z,2019-06-11T03:59:00Z,2019-11-16T19:00:00Z,14:00:00,2019-11-16,America/New_York,Arts & Theatre,Children's Theatre,Children's Theatre,False,FELD ENTERTAINMENT,25.0,70.0,There is an overall 8 ticket limit for this event.,Atlanta,Georgia,30339,2800 Cobb Galleria Parkway,-84.4583631,33.8844269,64,64,Cobb Energy Performing Arts Centre,Sesame Street Live! Let's Party!
419,Hamilton (Touring),Season Ticket Holder Priority Access,2019-10-01T17:00:00Z,2019-10-29T06:59:00Z,2020-04-29T03:00:00Z,20:00:00,2020-04-28,America/Los_Angeles,Arts & Theatre,Theatre,Musical,False,BROADWAY IN HOLLYWOOD,55.0,450.0,The Broadway in Hollywood subscriber ticket limit is 9 tickets and the single ticket buyer ticket limit is 8 tickets. Exceeding these amounts for the entire run of Hamilton may result in the cancelation of all Hamilton tickets.,Los Angeles,California,90028,6233 Hollywood Blvd.,-118.32586552,34.10200961,404,286,Hollywood Pantages Theatre,Hamilton (Touring)
420,Boston Bruins vs. Buffalo Sabres,Client Presales,2019-06-26T14:00:00Z,2019-06-26T18:00:00Z,2019-11-22T00:00:00Z,19:00:00,2019-11-21,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,69.0,999.0,There is an overall 8 ticket limit for this event.,Boston,Massachusetts,02114,100 Legends Way,-71.060724,42.365841,72,67,TD Garden,Boston Bruins
421,Brooklyn Nets v. Boston Celtics,American Express® Card Member Presale,2019-08-12T19:00:00Z,2019-08-13T18:59:00Z,2020-03-21T22:00:00Z,18:00:00,2020-03-21,America/New_York,Sports,Basketball,NBA,False,NBA REGULAR SEASON,175.0,7500.0,There is an 8 ticket limit for this event. Group discounts are available for Groups of 10 or more by calling 855-GROUP-BK.,Brooklyn,New York,11217,620 Atlantic Ave,-73.97661659,40.68350417,78,70,Barclays Center,Brooklyn Nets
422,Sesame Street Live! Let's Party!,Preferred Presale,2019-06-04T14:00:00Z,2019-06-11T03:59:00Z,2019-11-17T19:00:00Z,14:00:00,2019-11-17,America/New_York,Arts & Theatre,Children's Theatre,Children's Theatre,False,FELD ENTERTAINMENT,25.0,70.0,There is an overall 8 ticket limit for this event.,Atlanta,Georgia,30339,2800 Cobb Galleria Parkway,-84.4583631,33.8844269,64,64,Cobb Energy Performing Arts Centre,Sesame Street Live! Let's Party!
423,Washington Capitals vs. Buffalo Sabres,Internet Presale,2019-08-07T14:00:00Z,2019-08-09T13:59:00Z,2019-11-01T23:00:00Z,19:00:00,2019-11-01,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,50.0,637.0,There is an 8 ticket limit.,Washington,District of Columbia,20004,601 F Street NW,-77.020029,38.897412,70,64,Capital One Arena,Washington Capitals
424,"Shania Twain ""Let's Go!"" - The Las Vegas Residency",Presale Offers,2019-06-20T17:00:00Z,2019-06-21T05:00:00Z,2019-12-12T04:00:00Z,20:00:00,2019-12-11,America/Los_Angeles,Music,Country,Country,False,LIVE NATION MUSIC,40.0,279.0,There is an overall 9 ticket limit for this event.,Las Vegas,Nevada,89109,3667 S Las Vegas Blvd,-115.17247058,36.10961689,23,23,Zappos Theater at Planet Hollywood,Shania Twain
425,Utah Jazz vs. Los Angeles Lakers,STH Resale As Available,2019-08-12T19:00:00Z,2019-08-14T16:00:00Z,2020-03-17T01:00:00Z,19:00:00,2020-03-16,America/Denver,Sports,Basketball,NBA,False,NBA REGULAR SEASON,40.0,3342.0,There is an 8 ticket limit per household for each game.,Salt Lake City,Utah,84101,301 West South Temple,-111.901096,40.767798,77,68,Vivint Smart Home Arena,Utah Jazz
426,Hamilton (NY),Verified Fan Presale,2018-11-12T15:00:00Z,2018-11-13T04:59:00Z,2019-11-10T01:00:00Z,20:00:00,2019-11-09,America/New_York,Arts & Theatre,Theatre,Musical,False,NEDERLANDER PRODUCTIONS,199.0,235.0,There is an 8 ticket limit per order. Maximum aggregate ticket limit for performances 5/21/19 - 11/10/19 is 8 tickets.,New York,New York,10036,226 West 46th Street,-73.98676323,40.75920382,244,244,Richard Rodgers Theatre,Hamilton (NY)
429,New York Islanders vs. Pittsburgh Penguins,Internet Presale,2019-09-24T16:00:00Z,2019-09-25T02:00:00Z,2019-11-08T00:00:00Z,19:00:00,2019-11-07,America/New_York,Sports,Hockey,NHL,False,NHL REGULAR SEASON,15.0,265.0,There is an 8 ticket limit for this event.,Brooklyn,New York,11217,620 Atlantic Ave,-73.97661659,40.68350417,73,68,Barclays Center,New York Islanders
